iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
250,153.9860542,234.731229079691,0.499998887311472,0.0641048891692068,0.0441882,0.0530742,0.0331513,0.4303559
251,154.5711227,234.728780203043,0.499998899925666,0.0615146806963389,0.0470139,0.0557299,0.0344647,0.441418
252,155.1847591,234.726260528345,0.499998919663924,0.0608464023395991,0.0456699,0.0522608,0.0348568,0.4738603
253,155.9251713,234.72378953066,0.499998930194107,0.0633575498029335,0.0429864,0.0525711,0.0326577,0.6046717
254,156.6994324,234.721434183583,0.499998938598583,0.0611039488495886,0.058527,0.0625469,0.0529349,0.587984
255,157.541102,234.719006082627,0.499998948864693,0.0613611294680659,0.0611588,0.1008511,0.0528681,0.6159689
256,158.3943456,234.716616210598,0.49999895724848,0.061652172975454,0.0591004,0.0661019,0.0574384,0.6583525
257,159.2438173,234.714328762596,0.49999896099442,0.0599028988450435,0.0601203,0.079481,0.0556655,0.6456144
258,159.8987802,234.711954534024,0.499998965215177,0.0625844892282237,0.0556585,0.0585356,0.035316,0.4985559
259,160.4874916,234.709608248206,0.499998978564052,0.0592058885412414,0.0398347,0.0497437,0.0302047,0.46215
260,161.0655043,234.707374910974,0.499998996379047,0.0616613988845074,0.044021,0.0527694,0.0317515,0.4419092
261,161.6712352,234.70507614046,0.499999001688025,0.0603329382561553,0.0470136,0.0544783,0.0328484,0.4622367
262,162.3386166,234.702799866976,0.499998993079583,0.0600662380764923,0.0610758,0.0587323,0.0540943,0.4854957
263,163.1389478,234.700594984841,0.499998985270919,0.0618052652373738,0.0563425,0.0580921,0.0534009,0.6164564
264,163.9093999,234.698282802607,0.49999899436823,0.0608289019245748,0.046253,0.058817,0.033995,0.6231461
265,164.6115528,234.696005078258,0.49999901935266,0.059464064092423,0.0627634,0.0618473,0.0523962,0.5129458
266,165.3358246,234.693855681418,0.499999032024148,0.0617889287548637,0.0543803,0.0696464,0.0494764,0.5414522
267,165.9389941,234.691631518314,0.499999024951961,0.0596508952447638,0.0497004,0.0566742,0.0441503,0.4440841
268,166.5230991,234.689412162967,0.499999016947575,0.0593528067859082,0.0420418,0.0515988,0.031266,0.4517941
269,167.0909177,234.68726691653,0.499999018609554,0.0608695642259194,0.0474283,0.0504753,0.0359423,0.4237824
270,167.6367818,234.685030300771,0.499999028866767,0.0576478433034275,0.0416851,0.0573376,0.0345504,0.402431
271,168.1947505,234.682827847865,0.499999040704562,0.0585322433087617,0.0405017,0.0511529,0.0352286,0.4250056
272,168.7539184,234.680729460485,0.499999045331021,0.0603337181405817,0.0455342,0.0526042,0.0305337,0.4237211
273,169.3039468,234.678548760508,0.499999056215232,0.0585856093052575,0.0413386,0.0508832,0.0320745,0.4191526
274,169.8564809,234.676407863957,0.499999071559143,0.0589216166780989,0.0406557,0.0508183,0.0315687,0.4223185
275,170.4004445,234.674386515427,0.499999081423908,0.0579936482083532,0.0391217,0.0484278,0.0335785,0.4133734
276,170.9370826,234.672291228056,0.499999081960177,0.058091192299183,0.0392883,0.0503724,0.0299039,0.4104636
277,171.4836838,234.670212051394,0.499999079017284,0.0585982794312757,0.0424066,0.0516298,0.0297476,0.4164514
278,172.0233579,234.66821159964,0.499999079695951,0.0581444997605718,0.0414265,0.050952,0.0294689,0.411509
279,172.5559388,234.666115844643,0.499999089320191,0.0572028492108655,0.0379801,0.0477452,0.0300645,0.4079776
280,173.1212187,234.664050613304,0.499999098965607,0.0585384181283394,0.0414121,0.0518369,0.0320658,0.4328052
281,173.666364,234.662093478129,0.499999107915329,0.0571651152734671,0.0432328,0.0523256,0.0309806,0.4113371
282,174.2133198,234.660054635523,0.499999109492516,0.0579001876925717,0.0415381,0.0555615,0.0326174,0.4064556
283,174.7651257,234.658031312635,0.499999102387455,0.0584662810091221,0.0397828,0.0516517,0.0323896,0.4181038
284,175.317695,234.656083577371,0.499999099840389,0.0579048074852757,0.0403514,0.0507885,0.0327642,0.4194573
285,175.8748653,234.654033428964,0.499999107242998,0.0562033909420991,0.0407644,0.0508505,0.0303636,0.428561
286,176.4432396,234.652009975807,0.499999118592976,0.0580441953747346,0.0419265,0.0543404,0.0328817,0.4324595
287,176.9920228,234.650089812503,0.499999122842511,0.0571169522733742,0.0424757,0.052045,0.0307585,0.4165861
288,177.5438234,234.648083094112,0.499999127924223,0.0569608894841968,0.0405253,0.0512493,0.0341738,0.4184009
289,178.0887656,234.646102940371,0.499999136758551,0.0572753588511563,0.0374323,0.0497875,0.030199,0.4198073
290,178.6375534,234.644228060964,0.499999146194378,0.0557516304222508,0.0406838,0.0497061,0.0303264,0.4216754
291,179.2523223,234.642275477749,0.499999152807652,0.0555251569678605,0.0394914,0.0546816,0.0335003,0.47682
292,179.9687627,234.640350597529,0.499999154285117,0.0558494041399131,0.0722928,0.0699795,0.0727359,0.4905488
293,180.5747993,234.638515934259,0.499999149446189,0.0578017052756254,0.0501431,0.0570779,0.036279,0.4552112
294,181.1629283,234.636583391463,0.499999153902463,0.0559761090786666,0.0481283,0.052494,0.0356641,0.4448383
295,181.882395,234.634677199624,0.499999168331521,0.0548485865349639,0.0391878,0.0544137,0.0422682,0.5759288
296,182.5476305,234.632885389594,0.499999181344879,0.0552731323218913,0.0525818,0.0555856,0.0390172,0.5105267
297,183.1854593,234.631022055343,0.499999187043417,0.0568498432949225,0.0669844,0.0739671,0.0541574,0.4344779
298,183.7684544,234.629185656069,0.499999187680298,0.0558168328077288,0.0424916,0.05341,0.0336916,0.4456357
299,184.3723314,234.6274402123,0.499999190016777,0.0554741809126389,0.0416294,0.0559882,0.0329133,0.4648982
300,185.0838341,234.625601909892,0.499999194295106,0.0549490638899504,0.0453463,0.0524873,0.0337582,0.5724215
301,185.7498779,234.623784095762,0.49999919701384,0.0561951819325909,0.0648624,0.0584044,0.0682316,0.4616631
302,186.3040958,234.622056242332,0.499999197955151,0.0545887828551082,0.0406981,0.053186,0.0297201,0.4229633
303,186.8909301,234.620232048185,0.499999199359756,0.0554166185845834,0.0441051,0.0587718,0.0341829,0.4431986
304,187.5004132,234.618422801116,0.499999201157409,0.0557810436151956,0.0409667,0.0494733,0.0317864,0.480624
305,188.0851429,234.616701393106,0.499999202793557,0.0559565717912007,0.0435187,0.0554269,0.0344994,0.4447754
306,188.7648135,234.614885875331,0.499999206636661,0.0545095698393224,0.0477421,0.0555116,0.0305229,0.5391395
307,189.3840235,234.613091662649,0.499999212868167,0.054074117144952,0.0495712,0.0552792,0.0379902,0.469573
308,190.0315554,234.611391605404,0.499999213273433,0.0551804296395736,0.0495372,0.064319,0.0388696,0.4850944
309,190.7093297,234.609597063785,0.499999211947775,0.0545176993825109,0.0427728,0.0674325,0.0408237,0.5159745
310,191.3287262,234.607813900509,0.499999213847237,0.0547379530469903,0.0590244,0.053302,0.0332802,0.4642754
311,191.920665,234.606118730156,0.499999218338327,0.0540667527769064,0.0417958,0.0517916,0.0306229,0.4604164
312,192.596523,234.604332887958,0.499999221295803,0.0560382291859217,0.0460213,0.0562615,0.0308378,0.5355154
313,193.2754694,234.602567075108,0.499999223755137,0.05271727223623,0.0452366,0.0598145,0.0327719,0.5321546
314,193.9311812,234.60089108014,0.499999224957808,0.0539423165549781,0.0529279,0.0645109,0.0373562,0.4923184
315,194.5365194,234.599123168725,0.499999228960195,0.0546383199578168,0.0413629,0.0535177,0.0342828,0.4646617
316,195.1023019,234.597377779087,0.499999235979471,0.0545200493395067,0.0432846,0.0537986,0.0355117,0.4230183
317,195.6861943,234.595732240504,0.499999244630072,0.0537498236836767,0.0406835,0.0555153,0.0310262,0.4494158
318,196.2762791,234.594007907267,0.499999250007176,0.053656409702024,0.0421009,0.0545254,0.0297608,0.4570182
319,196.8618288,234.592313448929,0.499999255371961,0.0532756519475852,0.0443554,0.0562384,0.0322701,0.444763
320,197.4110481,234.59071465988,0.499999258055091,0.0540065858533213,0.0418646,0.0545975,0.0313822,0.4142416
321,197.9865646,234.589025875463,0.499999261614585,0.0530973627450662,0.040573,0.0528378,0.0303142,0.4453402
322,198.5743532,234.587358280165,0.4999992650294,0.0532558022402284,0.0424177,0.0550056,0.0292639,0.4541985
323,199.1247126,234.585787904805,0.499999274471863,0.0539658440363327,0.041294,0.0567092,0.0298925,0.4159368
324,199.6790938,234.584138805301,0.499999284677759,0.0535337685596199,0.042156,0.0562732,0.0350571,0.4110866
325,200.2225339,234.582520687575,0.499999288175869,0.0524202621527722,0.0413927,0.0531365,0.0291813,0.4128777
326,200.780169,234.580993806716,0.499999282694932,0.0533899661249802,0.0396879,0.0556959,0.0287513,0.4273209
327,201.3395975,234.579361671708,0.499999277139704,0.052872501760381,0.0421332,0.0539724,0.0353034,0.4193123
328,201.8946414,234.577733739812,0.499999277809984,0.0531311325233043,0.0426083,0.0535523,0.0308522,0.4209994
329,202.5116441,234.576191629159,0.499999284409014,0.0529254682840962,0.0431974,0.0550453,0.0321658,0.4791657
330,203.1299362,234.574563086026,0.499999291598592,0.0526726563533614,0.0465327,0.0558416,0.0307711,0.4770782
331,203.7367586,234.572960577347,0.499999293324038,0.0523108044084292,0.0452452,0.0562811,0.0318038,0.4663453
332,204.3948608,234.571445499753,0.4999992878959,0.0530726897474732,0.0484993,0.0575519,0.0339791,0.5107406
333,204.992226,234.569824624648,0.499999283171388,0.0530134267009476,0.0485322,0.0539224,0.0366898,0.4503201
334,205.5734452,234.568209581882,0.499999283524125,0.0520208369810876,0.0422794,0.0553619,0.0292489,0.4479983
335,206.1373845,234.566680308226,0.499999287946323,0.0521090755627588,0.0425452,0.0535661,0.0308319,0.4305053
336,206.6955216,234.565062977646,0.499999296531352,0.0525526175269565,0.0414568,0.0508817,0.0316037,0.4272839
337,207.2660351,234.563473885532,0.499999302292368,0.0520525962458561,0.0420326,0.0538778,0.0335646,0.4324645
338,207.8741011,234.561981862288,0.499999303638521,0.0527970680341525,0.0476402,0.0563898,0.032471,0.4643486
339,208.4405735,234.560395055639,0.499999301675729,0.0529008975285403,0.042532,0.0523303,0.0312293,0.4323722
340,209.0073928,234.558818101219,0.499999299221968,0.0520784611774762,0.0414452,0.0532021,0.0325929,0.432805
341,209.5703915,234.557323005286,0.49999929993776,0.0516539378911807,0.0421397,0.0526268,0.0314264,0.4299682
342,210.1475573,234.555735321464,0.499999311755515,0.0522567741141412,0.0428001,0.051733,0.0312569,0.4412858
343,210.7046408,234.554183907008,0.499999329822838,0.0515476730557882,0.0432154,0.052938,0.0315178,0.4231095
344,211.2490613,234.552749233999,0.499999340095478,0.0521115233351335,0.0418406,0.0521077,0.0308891,0.4122006
345,211.8146909,234.551239755592,0.499999342171622,0.052503119885911,0.0426377,0.0518341,0.0308936,0.4327601
346,212.3790296,234.549756033899,0.49999934536819,0.0513394900643459,0.0413125,0.0531955,0.0316282,0.4313173
347,212.9446722,234.548363987476,0.49999934562991,0.0507812720091805,0.0435487,0.052576,0.0304655,0.4312235
348,213.5169982,234.54687865646,0.499999347060069,0.0521369715293758,0.0470912,0.053355,0.0311385,0.4338657
349,214.073982,234.54541292554,0.499999352388903,0.0511639273521768,0.0418158,0.0539459,0.0304763,0.4237376
350,214.6069939,234.544039066291,0.499999355124646,0.0509522144678561,0.0411203,0.051251,0.0297244,0.4044435
351,215.1552463,234.542573703079,0.499999355861743,0.051723841352802,0.0431526,0.0530808,0.0325712,0.4116616
352,215.717839,234.541122975675,0.499999353573731,0.0506770947849687,0.0421647,0.0516648,0.031382,0.4306062
353,216.2834257,234.539753118824,0.499999352954945,0.0503441467218886,0.0410994,0.0525138,0.0355369,0.4266153
354,216.8427355,234.538283467908,0.499999356675277,0.0513272940402565,0.0425684,0.0540862,0.037391,0.4160031
355,217.4070481,234.536832113386,0.499999360091524,0.0505217912000249,0.0432714,0.0521886,0.0306486,0.4312886
356,217.9679219,234.535472587123,0.499999360833357,0.0495800981313992,0.0417261,0.0529929,0.0307477,0.4289177
357,218.5178137,234.534018387549,0.499999359674111,0.0508359623479563,0.0404759,0.0523896,0.0302579,0.4198188
358,219.095966,234.5325736871,0.499999354186753,0.0499437244540221,0.0457444,0.0528865,0.0341709,0.4356574
359,219.6745238,234.531203527023,0.499999347361282,0.0507067392488764,0.0446135,0.0534906,0.0331958,0.4394515
360,220.2406982,234.529721630613,0.499999343352996,0.0504286401322422,0.0409109,0.0527679,0.0308656,0.4320043
361,220.8122897,234.528244495668,0.499999346561626,0.0495711887796945,0.0417614,0.0525011,0.0304699,0.4378308
362,221.3740418,234.526855234731,0.499999353951914,0.0504663498092472,0.04293,0.05259,0.0302434,0.4293657
363,221.9377226,234.525379699677,0.499999361022586,0.0498734826285799,0.0433088,0.0534579,0.0323315,0.4277596
364,222.5049604,234.523930712519,0.499999363384249,0.050527414042201,0.0412841,0.053065,0.0291727,0.4372814
365,223.0701789,234.522576413071,0.499999366788587,0.0511985125800219,0.0416744,0.0567797,0.0296068,0.4300097
366,223.6369529,234.521132475752,0.499999371442899,0.050312475480313,0.0417244,0.0527371,0.0294128,0.4362521
367,224.1993977,234.519711454027,0.499999373687325,0.0505850017009272,0.0438656,0.0522507,0.0321225,0.424086
368,224.765078,234.518382534009,0.499999372337648,0.0505153329098078,0.04562,0.0532955,0.0316806,0.4274478
369,225.3335818,234.516956904504,0.499999372344931,0.0486777944113464,0.0417238,0.053929,0.0299224,0.4360402
370,225.8604495,234.515546218633,0.499999374861334,0.0505657672623099,0.0416742,0.0553543,0.0298471,0.3924915
371,226.4123855,234.514227760212,0.499999379897885,0.0502010833061422,0.0430827,0.0516341,0.0299622,0.4197418
372,226.9749509,234.512820658589,0.499999384691855,0.0504159275025504,0.0419545,0.0537379,0.031167,0.4284578
373,227.5416224,234.511438355473,0.499999391934974,0.0504661909257769,0.0425433,0.0528632,0.0310502,0.4334319
374,228.0954754,234.510156977099,0.499999398970551,0.0491324529109408,0.0423899,0.0534098,0.0311147,0.4206731
375,228.6817928,234.508794717143,0.499999407052566,0.0495120871334226,0.0425676,0.0559035,0.0305108,0.4502461
376,229.2363129,234.507462953425,0.499999414033107,0.04905186007057,0.0417475,0.0526173,0.0300262,0.4234946
377,229.8122959,234.5062298398,0.499999416624232,0.0499109385181008,0.042563,0.0516531,0.030284,0.443906
378,230.3738648,234.504908035524,0.499999420883765,0.0499093683621079,0.0484849,0.0546358,0.0311183,0.419953
379,230.9496475,234.503609102475,0.499999427538036,0.0489372300066372,0.0429114,0.0536852,0.029981,0.4418185
380,231.5236546,234.502406637809,0.499999432442811,0.0486590758934623,0.0421391,0.0531778,0.03384,0.4352343
381,232.0895412,234.501115465494,0.499999434488457,0.0491244184435427,0.0413883,0.0520494,0.0306938,0.4336397
382,232.6613764,234.499841925694,0.499999434728572,0.0485027088335284,0.0404851,0.0533849,0.0317005,0.4382856
383,233.2180222,234.498654060786,0.49999943309262,0.0491704700248735,0.0436329,0.0526147,0.0318722,0.4218363
384,233.7886847,234.497366960599,0.499999432351615,0.0488000478268021,0.0423063,0.0521893,0.0320301,0.434638
385,234.3573651,234.496094577315,0.499999435386221,0.0473453503131928,0.0407415,0.0528622,0.0319306,0.4335254
386,234.9083389,234.494912585779,0.499999438244911,0.049111348211554,0.0411282,0.0514439,0.0298525,0.4219393
387,235.4695267,234.493638391328,0.499999440308292,0.0474287789471184,0.0427756,0.0553952,0.0305687,0.4243731
388,236.0448605,234.492379394533,0.499999436520767,0.0491823326764588,0.0440508,0.0562216,0.0314534,0.435415
389,236.6067945,234.491200468116,0.49999943234779,0.0479285357668143,0.0413765,0.0532965,0.029897,0.4306206
390,237.1762877,234.489915588798,0.499999430498333,0.04798103504554,0.0416077,0.0528225,0.0302297,0.4381575
391,237.7245362,234.488638944165,0.499999431348646,0.0487461812612011,0.0435963,0.0544022,0.0302012,0.4129349
392,238.2646094,234.487446969447,0.499999432779216,0.0475074959669714,0.0406556,0.051559,0.0288902,0.4122291
393,238.8205911,234.486158166148,0.499999434855568,0.0491044960524016,0.0420726,0.0544781,0.0292273,0.4235448
394,239.3646721,234.484887119483,0.499999439915449,0.0475269645352772,0.0429385,0.0518069,0.0304103,0.4123877
395,239.93028,234.483707648251,0.499999441821136,0.0488394481486321,0.0413229,0.0535441,0.0303393,0.4324279
396,240.4785607,234.482436446654,0.49999944413118,0.0480384695473418,0.0418445,0.0526865,0.0305444,0.4162704
397,241.042039,234.481185358016,0.499999445679115,0.0478239163475092,0.0415203,0.0566884,0.0304047,0.4278323
398,241.6070331,234.480024738694,0.499999447444351,0.0487243152185381,0.043103,0.0553313,0.0312029,0.4265941
399,242.2062036,234.478769057229,0.499999446965102,0.0477043013570558,0.0480703,0.0566061,0.033069,0.4529881
400,242.7696308,234.477525098078,0.499999443148522,0.0482542094289177,0.0450979,0.0578144,0.032103,0.4215543
401,243.3547846,234.476360019417,0.499999437999822,0.047581373896135,0.0398345,0.0521411,0.0316377,0.4529513
402,243.9365398,234.475088552099,0.499999435940683,0.048224417372069,0.0415501,0.0537591,0.0319482,0.4457339
403,244.5104548,234.47382809655,0.499999441008363,0.0478636163975328,0.041713,0.0527997,0.029604,0.443243
404,245.1478088,234.472659257579,0.499999447610682,0.0476870916213106,0.0542126,0.069305,0.0348014,0.4673924
405,245.7376515,234.471405188004,0.499999455742785,0.0483056950018969,0.0432741,0.0556005,0.0313652,0.4490044
406,246.3691904,234.470180911521,0.499999462870778,0.04822581120387,0.0556709,0.0604509,0.0411518,0.4635844
407,247.0469644,234.469058965963,0.499999470247541,0.0477762603267705,0.0606888,0.0673759,0.0439245,0.4940438
408,247.6486561,234.467855207009,0.499999475619473,0.0473814474309456,0.0431732,0.0553016,0.0339467,0.4584187
409,248.2452349,234.466675696132,0.499999476332349,0.0476998966492037,0.0497691,0.0529511,0.0353408,0.4473956
410,248.7869399,234.465586536173,0.49999947624067,0.0474818599006526,0.0413863,0.0542028,0.0308868,0.4073183
411,249.3583187,234.464399878403,0.499999475853862,0.0472926588789753,0.0413567,0.0558535,0.0310706,0.4364783
412,249.9294384,234.463226105317,0.499999477241125,0.0473482656320217,0.0418387,0.0548308,0.032299,0.435112
413,250.4474889,234.462140067649,0.49999948018297,0.0469696899086051,0.0413283,0.0537711,0.0302854,0.3857138
414,251.0057301,234.460963149429,0.499999487183197,0.0473818724651695,0.0412484,0.0573785,0.0300361,0.4228836
415,251.5852146,234.459812857904,0.499999495637744,0.0467488719174412,0.0436777,0.0551706,0.0323191,0.4406983
416,252.1692158,234.458764654347,0.499999502011787,0.0471559869472565,0.0414816,0.0531109,0.0305729,0.4505776
417,252.7665643,234.457632228131,0.499999505115325,0.0466615651799409,0.0443225,0.05576,0.0321302,0.4551656
418,253.3353181,234.456519456083,0.499999503521064,0.046794853447682,0.0427406,0.0545378,0.0298452,0.4340267
419,253.8865692,234.455490385497,0.499999497923487,0.0470433232977383,0.041676,0.0522691,0.0307027,0.4195088
