iteration,time_seconds,compliance,volume_fraction,change,time_fe_assembly,time_fe_solve,time_filter,time_optimizer
193,561.2642553,241.146223588499,0.500002314485945,0.0689621456307182,0.4275239,2.2578374,0.0287083,0.300232
194,564.1869383,241.147573202106,0.499996555513096,0.0764996710124987,0.4177686,2.1233549,0.0340826,0.311283
195,567.1125522,241.142689722947,0.500001583029258,0.0663823361333373,0.4073446,2.137127,0.0286906,0.3177575
196,570.0677376,241.143990067078,0.499995929936408,0.073582205736012,0.4088042,2.1655353,0.0318251,0.312124
197,573.1921466,241.139417921106,0.50000048389022,0.0629609031034734,0.454858,2.2599812,0.0302801,0.3493382
198,576.6325271,241.140537397574,0.499995154876906,0.0696788202411996,0.4541209,2.5863913,0.0338219,0.3343113
199,579.6747231,241.135873700811,0.499999933207206,0.0756234845145605,0.4429365,2.2074117,0.0313669,0.3240838
200,582.6509306,241.131149361124,0.500004816530907,0.064382391259953,0.4554069,2.1382581,0.028711,0.3203998
201,585.6039309,241.132651548931,0.499998978290767,0.071236689954623,0.4161437,2.1424542,0.0327048,0.3278986
202,588.6857753,241.128735309565,0.500002593538495,0.0659731128155143,0.4311345,2.2627611,0.0304253,0.3263093
203,591.8101091,241.130395042948,0.4999965263122,0.0676152319311939,0.4148984,2.3166261,0.029073,0.3261792
204,594.9220081,241.126393421372,0.500000361779467,0.0731797819291405,0.4094435,2.3378247,0.0278791,0.3024007
205,597.9308394,241.122791784398,0.500003570962602,0.0642812124040191,0.4050266,2.2076133,0.0299124,0.3324678
206,600.9989684,241.125311252766,0.49999628821414,0.0709845929906349,0.464149,2.2201985,0.0303575,0.3190196
207,603.9223972,241.122142871311,0.499998909769555,0.0664034847484193,0.4066873,2.0930773,0.0303269,0.3583643
208,606.8689946,241.119275890417,0.500001078189721,0.0682256298866779,0.4581822,2.11672,0.0308794,0.3078139
209,609.836769,241.116857137123,0.50000257684524,0.0497220282347236,0.4216243,2.1334124,0.0306467,0.3451753
210,612.9498515,241.115300209507,0.500002761812847,0.0478359820579215,0.4061391,2.2842784,0.0321767,0.3584361
211,615.9722093,241.114132123178,0.500002368782319,0.0507677877256208,0.4213644,2.2208697,0.03092,0.3133461
212,618.9062336,241.11272982346,0.500002366252488,0.053876307358601,0.4364614,2.1254386,0.0283425,0.3101532
213,621.7535377,241.11120537876,0.500002571660294,0.0378560380631279,0.4028998,2.0743527,0.0290547,0.3082423
214,624.551832,241.110147978795,0.500002071949868,0.0401017964190048,0.4025024,2.033026,0.0307895,0.3019814
215,627.4974483,241.109058265455,0.500001649606891,0.0424766445708153,0.4035348,2.173837,0.0278027,0.30475
216,630.332745,241.107696612721,0.500001689873986,0.044991148037287,0.4083077,2.0532671,0.0305641,0.308139
217,633.2276515,241.106067205138,0.500002179934625,0.0476509732742608,0.4032578,2.1221164,0.0303602,0.3022643
218,636.0730211,241.10453305971,0.500002523020194,0.0504478195093936,0.413058,2.0568235,0.0293608,0.3118552
219,638.9914027,241.102818820911,0.500003169656752,0.0492150982944578,0.3982562,2.134674,0.0367226,0.3117582
220,641.8291693,241.105838031652,0.499995557274722,0.0537061424875779,0.4220973,2.0496826,0.0292228,0.3039554
221,644.7111162,241.103655098837,0.499997016285101,0.0506797951211854,0.4367059,2.0746511,0.0308163,0.3065534
222,647.5444793,241.101758278733,0.49999803479248,0.0455444694249681,0.4003724,2.0567555,0.0329705,0.3086632
223,650.5126024,241.099795215411,0.499999193347551,0.0482965572029669,0.4846049,2.1135464,0.0309065,0.3029553
224,653.4304833,241.097884890893,0.500000270133289,0.0512032264595645,0.4321348,2.1005143,0.028637,0.322502
225,656.3134165,241.095901237905,0.500001471302921,0.0513642239625923,0.4104218,2.1086121,0.029329,0.3007714
226,659.1424817,241.093985144447,0.500002570524299,0.0418863759788388,0.4030487,2.0500747,0.0316975,0.307405
227,661.9518413,241.092321901903,0.500003277255805,0.042949359897032,0.4152225,2.0268828,0.0288236,0.3041134
228,665.039511,241.095218377232,0.499996026610499,0.0468528014888993,0.40016,2.0917416,0.031406,0.5258784
229,668.427226,241.093016978113,0.4999976322609,0.0495765049224571,0.4817699,2.4228697,0.0293346,0.4173111
230,671.5948042,241.090719202235,0.499999397625382,0.0524557877906151,0.4183545,2.3470552,0.0345523,0.3348525
231,674.4757705,241.088183658577,0.500001550207297,0.0473207735324549,0.3966166,2.0511059,0.0343173,0.360499
232,677.8720681,241.085568029361,0.500003850282302,0.0377475196237053,0.4454918,2.5389989,0.0308944,0.3435543
233,681.0248178,241.087701788348,0.499997899178478,0.0411013270861351,0.4422837,2.3040131,0.0331713,0.3347278
234,684.0442491,241.084631216272,0.500000959372665,0.0416165256112208,0.4916859,2.1456941,0.0304217,0.3157172
235,687.0076148,241.086007615012,0.499996250070231,0.0452941836060973,0.4394516,2.1503688,0.0311528,0.3079155
236,690.0450307,241.082137381101,0.500000605212429,0.0449880861837852,0.4404205,2.2209555,0.0308348,0.3103853
237,692.9057475,241.083052408486,0.499996637283826,0.0490730125964379,0.4133216,2.0737863,0.0300017,0.3105959
